day;month;year;hour;temp
4;11;2017;7.00;20.69333337
4;11;2017;8.00;24.57666645
4;11;2017;9.00;27.44000003
4;11;2017;10.00;29.47999999
4;11;2017;11.00;30.79666653
4;11;2017;12.00;32.7699995
4;11;2017;13.00;33.19999987
4;11;2017;14.00;33.21999995
4;11;2017;15.00;33.35666631
4;11;2017;16.00;32.60999972
4;11;2017;17.00;31.64666678
4;11;2017;18.00;30.38666668
4;11;2017;19.00;29.11333319
4;11;2017;20.00;27.84666704
4;11;2017;21.00;27.81666635
4;11;2017;22.00;27.55
4;11;2017;23.00;27.1133337
5;11;2017;0.00;26.69999987
5;11;2017;1.00;26.33000005
5;11;2017;2.00;25.81666641
5;11;2017;3.00;24.87000001
5;11;2017;4.00;24.9666666
5;11;2017;5.00;24.5666666
5;11;2017;6.00;24.46666629
5;11;2017;7.00;25.61999995
5;11;2017;8.00;28.66999976
5;11;2017;9.00;30.5666666
5;11;2017;10.00;31.21333313
5;11;2017;11.00;33.05999985
5;11;2017;12.00;34.55999985
5;11;2017;13.00;34.56333326
5;11;2017;14.00;33.48333346
5;11;2017;15.00;32.42666607
5;11;2017;16.00;29.28000011
5;11;2017;17.00;27.31333326
5;11;2017;18.00;26.13666668
5;11;2017;19.00;24.08999983
5;11;2017;20.00;23.07333336
5;11;2017;21.00;22.64333331
5;11;2017;22.00;22.60000038
5;11;2017;23.00;22.24333331
6;11;2017;0.00;22.09000034
6;11;2017;1.00;22.10333373
6;11;2017;2.00;22.01666673
6;11;2017;3.00;21.90999991
6;11;2017;4.00;21.57000027
6;11;2017;5.00;21.40999966
6;11;2017;6.00;21.28999945
6;11;2017;7.00;21.46666654
6;11;2017;8.00;22.15483869
6;11;2017;9.00;23.07000001
6;11;2017;10.00;23.3266667
6;11;2017;11.00;22.27333323
6;11;2017;12.00;22.37333323
6;11;2017;13.00;22.70000013
6;11;2017;14.00;22.67999986
6;11;2017;15.00;22.03333333
6;11;2017;16.00;21.83000005
6;11;2017;17.00;21.19666691
6;11;2017;18.00;20.85666656
6;11;2017;19.00;19.96999989
6;11;2017;20.00;19.82999967
6;11;2017;21.00;19.68333371
6;11;2017;22.00;19.30999978
6;11;2017;23.00;19.25999991
7;11;2017;0.00;19.16000036
7;11;2017;1.00;19.19666704
7;11;2017;2.00;19.23666687
7;11;2017;3.00;19.02666677
7;11;2017;4.00;18.96333319
7;11;2017;5.00;18.83666611
7;11;2017;6.00;18.89666627
7;11;2017;7.00;19.62000008
7;11;2017;8.00;21.53666681
7;11;2017;9.00;21.96333319
7;11;2017;10.00;21.9200002
7;11;2017;11.00;21.14333324
7;11;2017;12.00;21.96999982
7;11;2017;13.00;22.63666674
7;11;2017;14.00;22.4266667
7;11;2017;15.00;21.75000032
7;11;2017;16.00;21.75666637
7;11;2017;17.00;20.99666659
7;11;2017;18.00;20.8
7;11;2017;19.00;20.37999973
7;11;2017;20.00;19.89000009
7;11;2017;21.00;19.65666669
7;11;2017;22.00;19.51000004
7;11;2017;23.00;19.05666669
8;11;2017;0.00;18.27333323
8;11;2017;1.00;18.21000048
8;11;2017;2.00;18.10333322
8;11;2017;3.00;17.91999969
8;11;2017;4.00;17.97333323
8;11;2017;5.00;18
8;11;2017;6.00;17.80333341
8;11;2017;7.00;18.47999986
8;11;2017;8.00;19.28000005
8;11;2017;9.00;20.37333368
8;11;2017;10.00;20.4233338
8;11;2017;11.00;21.46999989
8;11;2017;12.00;21.60666663
8;11;2017;13.00;22.30000006
8;11;2017;14.00;21.93666655
8;11;2017;15.00;22.1233333
8;11;2017;16.00;21.57666664
8;11;2017;17.00;21.67333317
8;11;2017;18.00;21.29999924
8;11;2017;19.00;21.20333392
8;11;2017;20.00;20.74333356
8;11;2017;21.00;20.41666648
8;11;2017;22.00;20.21666667
8;11;2017;23.00;19.64666684
9;11;2017;0.00;19.82333342
9;11;2017;1.00;19.65000006
9;11;2017;2.00;19.51666648
9;11;2017;3.00;19.34333324
9;11;2017;4.00;19.43999996
9;11;2017;5.00;19.03000011
9;11;2017;6.00;19.09666659
9;11;2017;7.00;20.16333345
9;11;2017;8.00;21.44666672
9;11;2017;9.00;21.6766669
9;11;2017;10.00;21.45999991
9;11;2017;11.00;21.93666662
9;11;2017;12.00;23.55999997
9;11;2017;13.00;23.49000015
9;11;2017;14.00;22.90333341
9;11;2017;15.00;22.26333338
9;11;2017;16.00;21.75333347
9;11;2017;17.00;21.27333317
9;11;2017;18.00;21.20999997
9;11;2017;19.00;20.89333305
9;11;2017;20.00;20.73666687
9;11;2017;21.00;20.56000023
9;11;2017;22.00;20.32333291
9;11;2017;23.00;20.09333369
10;11;2017;0.00;19.87999954
10;11;2017;1.00;19.81999931
10;11;2017;2.00;19.84999943
10;11;2017;3.00;19.89999962
10;11;2017;4.00;19.94333312
10;11;2017;5.00;19.913333
10;11;2017;6.00;20.03000011
10;11;2017;7.00;20.59000009
10;11;2017;8.00;21.52333342
10;11;2017;9.00;23.33000005
10;11;2017;10.00;24.79333318
10;11;2017;11.00;26.76333332
10;11;2017;12.00;28.57333342
10;11;2017;13.00;28.3799998
10;11;2017;14.00;28.79000003
10;11;2017;15.00;28.94666665
10;11;2017;16.00;29.66333326
10;11;2017;17.00;29.60333335
10;11;2017;18.00;28.67333317
10;11;2017;19.00;27.34666665
10;11;2017;20.00;26.33666668
10;11;2017;21.00;25.57666664
10;11;2017;22.00;24.60000025
10;11;2017;23.00;23.93999996
11;11;2017;0.00;23.49333318
11;11;2017;1.00;23.25333322
11;11;2017;2.00;22.98666668
11;11;2017;3.00;22.87666645
11;11;2017;4.00;22.62999992
11;11;2017;5.00;22.01333364
11;11;2017;6.00;22.03666681
11;11;2017;7.00;22.54666672
11;11;2017;8.00;23.84999994
11;11;2017;9.00;24.79333318
11;11;2017;10.00;25.68666662
11;11;2017;11.00;27.13999971
11;11;2017;12.00;27.45666669
11;11;2017;13.00;27.8966664
11;11;2017;14.00;27.34666659
11;11;2017;15.00;27.53666693
11;11;2017;16.00;27.48333333
11;11;2017;17.00;26.80666695
11;11;2017;18.00;26.24999975
11;11;2017;19.00;25.36333338
11;11;2017;20.00;24.47666683
11;11;2017;21.00;22.57000008
11;11;2017;22.00;21.79000015
11;11;2017;23.00;21.65666726
12;11;2017;0.00;20.98999983
12;11;2017;1.00;20.16000036
12;11;2017;2.00;20.05333354
12;11;2017;3.00;20.06000023
12;11;2017;4.00;20.09000034
12;11;2017;5.00;20.08000031
12;11;2017;6.00;20.05666688
12;11;2017;7.00;20.31333364
12;11;2017;8.00;21.04333318
12;11;2017;9.00;22.13666668
12;11;2017;10.00;22.89666665
12;11;2017;11.00;23.89333324
12;11;2017;12.00;24.17333323
12;11;2017;13.00;23.08999996
12;11;2017;14.00;22.19666653
12;11;2017;15.00;23.2733333
12;11;2017;16.00;25.00999991
12;11;2017;17.00;25.00333341
12;11;2017;18.00;25.09333331
12;11;2017;19.00;22.61333326
12;11;2017;20.00;21.96333313
12;11;2017;21.00;21.03666662
12;11;2017;22.00;20.9766667
12;11;2017;23.00;20.80333303
13;11;2017;0.00;20.44333312
13;11;2017;1.00;20.32666645
13;11;2017;2.00;19.89999987
13;11;2017;3.00;19.78333314
13;11;2017;4.00;19.80666606
13;11;2017;5.00;19.67000065
13;11;2017;6.00;19.75999997
13;11;2017;7.00;20.23666674
13;11;2017;8.00;21.99999987
13;11;2017;9.00;24.50999997
13;11;2017;10.00;27.09000009
13;11;2017;11.00;29.08333327
13;11;2017;12.00;30.33000018
13;11;2017;13.00;31.36333319
13;11;2017;14.00;31.76333326
13;11;2017;15.00;31.24666653
13;11;2017;16.00;30.13666662
13;11;2017;17.00;28.72999992
13;11;2017;18.00;25.84999987
13;11;2017;19.00;23.01999989
13;11;2017;20.00;21.93999983
13;11;2017;21.00;21.45333354
13;11;2017;22.00;20.9566665
13;11;2017;23.00;20.11333319
14;11;2017;0.00;19.5
14;11;2017;1.00;18.90999966
14;11;2017;2.00;18.96999989
14;11;2017;3.00;18.68333327
14;11;2017;4.00;18.26999963
14;11;2017;5.00;17.83999958
14;11;2017;6.00;17.88999996
14;11;2017;7.00;19.75333347
14;11;2017;8.00;21.94666659
14;11;2017;9.00;24.1
14;11;2017;10.00;25.81333319
14;11;2017;11.00;27.28000011
14;11;2017;12.00;28.35999978
14;11;2017;13.00;30.7899999
14;11;2017;14.00;32.44999955
14;11;2017;15.00;32.6233333
14;11;2017;16.00;31.06999989
14;11;2017;17.00;29.32333323
14;11;2017;18.00;26.41333338
14;11;2017;19.00;23.65333328
14;11;2017;20.00;22.52000008
14;11;2017;21.00;21.86333351
14;11;2017;22.00;21.47333374
14;11;2017;23.00;20.77333342
15;11;2017;0.00;20.51333332
15;11;2017;1.00;20.15333303
15;11;2017;2.00;19.6100001
15;11;2017;3.00;19.04333375
15;11;2017;4.00;18.45999972
15;11;2017;5.00;17.98333327
15;11;2017;6.00;18.14999994
15;11;2017;7.00;19.99000003
15;11;2017;8.00;22.32999992
15;11;2017;9.00;24.77333342
15;11;2017;10.00;26.72666683
15;11;2017;11.00;29.2666666
15;11;2017;12.00;30.6733333
15;11;2017;13.00;31.9733331
15;11;2017;14.00;32.76999944
15;11;2017;15.00;32.74666634
15;11;2017;16.00;31.68666636
15;11;2017;17.00;30.30999997
15;11;2017;18.00;27.48666662
15;11;2017;19.00;25.09666672
15;11;2017;20.00;24.0266667
15;11;2017;21.00;23.29666672
15;11;2017;22.00;22.4366663
15;11;2017;23.00;21.80333322
16;11;2017;0.00;20.94000022
16;11;2017;1.00;20.7033336
16;11;2017;2.00;20.38666649
16;11;2017;3.00;20.16000017
16;11;2017;4.00;19.79666653
16;11;2017;5.00;19.60666688
16;11;2017;6.00;19.57333317
16;11;2017;7.00;20.63000024
16;11;2017;8.00;22.36333326
16;11;2017;9.00;26.65000006
16;11;2017;10.00;29.30666676
16;11;2017;11.00;31.31333319
16;11;2017;12.00;32.80666644
16;11;2017;13.00;34.22333285
16;11;2017;14.00;35.25333303
16;11;2017;15.00;35.55333354
16;11;2017;16.00;36.06333288
16;11;2017;17.00;35.17333323
16;11;2017;18.00;33.10333341
16;11;2017;19.00;30.44999981
16;11;2017;20.00;30.05666663
16;11;2017;21.00;29.11333338
16;11;2017;22.00;28.1233331
16;11;2017;23.00;27.10666682
17;11;2017;0.00;25.81000004
17;11;2017;1.00;24.14666665
17;11;2017;2.00;23.62000008
17;11;2017;3.00;22.75000006
17;11;2017;4.00;22.3266667
17;11;2017;5.00;21.80666669
17;11;2017;6.00;21.44666665
17;11;2017;7.00;24.20333316
17;11;2017;8.00;27.49999994
17;11;2017;9.00;29.4600001
17;11;2017;10.00;30.81999982
17;11;2017;11.00;32.92999954
17;11;2017;12.00;34.29333331
17;11;2017;13.00;35.68666649
17;11;2017;14.00;36.1299998
17;11;2017;15.00;37.60999959
17;11;2017;16.00;35.63666674
17;11;2017;17.00;32.35333303
17;11;2017;18.00;28.11333307
17;11;2017;19.00;25.49333318
17;11;2017;20.00;23.74666665
17;11;2017;21.00;23.20333328
17;11;2017;22.00;22.5899999
17;11;2017;23.00;22.22000027
18;11;2017;0.00;21.78000005
18;11;2017;1.00;21.39666627
18;11;2017;2.00;21.2399999
18;11;2017;3.00;20.96666654
18;11;2017;4.00;20.85666656
18;11;2017;5.00;20.6266667
18;11;2017;6.00;20.55333341
18;11;2017;7.00;22.5733333
18;11;2017;8.00;26.58333333
18;11;2017;9.00;28.62333336
18;11;2017;10.00;30.25999997
18;11;2017;11.00;31.61999995
18;11;2017;12.00;33.73999964
18;11;2017;13.00;35.35666631
18;11;2017;14.00;35.18999952
18;11;2017;15.00;36.06999969
18;11;2017;16.00;36.94666608
18;11;2017;17.00;35.58333333
18;11;2017;18.00;33.85999985
18;11;2017;19.00;31.06999995
18;11;2017;20.00;30.21999989
18;11;2017;21.00;28.69000003
18;11;2017;22.00;28.79666627
18;11;2017;23.00;26.81999982
19;11;2017;0.00;25.44000003
19;11;2017;1.00;24.17666683
19;11;2017;2.00;23.59666653
19;11;2017;3.00;22.90000013
19;11;2017;4.00;22.49666653
19;11;2017;5.00;22.23333321
19;11;2017;6.00;22.48333321
19;11;2017;7.00;25.87999999
19;11;2017;8.00;28.51666686
19;11;2017;9.00;30.05999991
19;11;2017;10.00;32.38666649
19;11;2017;11.00;33.56999982
19;11;2017;12.00;35.34333293
19;11;2017;13.00;36.51999995
19;11;2017;14.00;33.34999981
19;11;2017;15.00;27.47333342
19;11;2017;16.00;29.46666667
19;11;2017;17.00;27.24333337
19;11;2017;18.00;25.11999995
19;11;2017;19.00;24.64333331
19;11;2017;20.00;24.37666632
19;11;2017;21.00;24.1700002
19;11;2017;22.00;24.06999995
19;11;2017;23.00;24.19666691
20;11;2017;0.00;24.0433335
20;11;2017;1.00;24.086667
20;11;2017;2.00;23.7833334
20;11;2017;3.00;23.04666665
20;11;2017;4.00;22.64000053
20;11;2017;5.00;22.53000011
20;11;2017;6.00;22.51000004
20;11;2017;7.00;22.92000008
20;11;2017;8.00;23.49000003
20;11;2017;9.00;23.85000013
20;11;2017;10.00;25.02333342
20;11;2017;11.00;26.03000005
20;11;2017;12.00;27.94333331
20;11;2017;13.00;28.72666664
20;11;2017;14.00;29.16333313
20;11;2017;15.00;30.07666664
20;11;2017;16.00;29.48666674
20;11;2017;17.00;29.1733333
20;11;2017;18.00;26.19999994
20;11;2017;19.00;23.20000006
20;11;2017;20.00;22.49333363
20;11;2017;21.00;21.94333312
20;11;2017;22.00;21.79999924
20;11;2017;23.00;21.80666625
21;11;2017;0.00;21.71000061
21;11;2017;1.00;21.70333405
21;11;2017;2.00;21.76333313
21;11;2017;3.00;21.78333282
21;11;2017;4.00;21.68000069
21;11;2017;5.00;21.66000061
21;11;2017;6.00;21.94000003
21;11;2017;7.00;22.71333319
21;11;2017;8.00;23.93666662
21;11;2017;9.00;25.50333335
21;11;2017;10.00;26.68666681
21;11;2017;11.00;28.58333327
21;11;2017;12.00;30.49666653
21;11;2017;13.00;30.56999982
21;11;2017;14.00;31.3733331
21;11;2017;15.00;30.60000013
21;11;2017;16.00;29.67333323
21;11;2017;17.00;27.53666662
21;11;2017;18.00;26.33333321
21;11;2017;19.00;25.40666669
21;11;2017;20.00;24.80999934
21;11;2017;21.00;24.57666683
21;11;2017;22.00;24.21666648
21;11;2017;23.00;23.97333323
22;11;2017;0.00;23.89666646
22;11;2017;1.00;23.56333357
22;11;2017;2.00;23.36333281
22;11;2017;3.00;23.55000019
22;11;2017;4.00;23.5433335
22;11;2017;5.00;23.47999992
22;11;2017;6.00;23.68333333
22;11;2017;7.00;24.76333357
22;11;2017;8.00;26.53666668
22;11;2017;9.00;29.44999994
22;11;2017;10.00;30.79000003
22;11;2017;11.00;30.7399999
22;11;2017;12.00;30.91666616
22;11;2017;13.00;32.963333
22;11;2017;14.00;32.83333321
22;11;2017;15.00;32.65666631
22;11;2017;16.00;31.72000001
22;11;2017;17.00;30.53666662
22;11;2017;18.00;26.65333341
22;11;2017;19.00;24.78666655
22;11;2017;20.00;24.52000008
22;11;2017;21.00;24.15666688
22;11;2017;22.00;24.14666691
22;11;2017;23.00;24.20000025
23;11;2017;0.00;23.69000034
23;11;2017;1.00;23.45999985
23;11;2017;2.00;23.52000008
23;11;2017;3.00;23.30666669
23;11;2017;4.00;22.91333332
23;11;2017;5.00;22.08333314
23;11;2017;6.00;21.43333308
23;11;2017;7.00;21.36666648
23;11;2017;8.00;21.55000019
23;11;2017;9.00;21.47999992
23;11;2017;10.00;21.58000011
23;11;2017;11.00;21.54666684
23;11;2017;12.00;21.02666639
23;11;2017;13.00;20.70666682
23;11;2017;14.00;21.10333322
23;11;2017;15.00;20.50999997
23;11;2017;16.00;20.0600001
23;11;2017;17.00;19.6300005
23;11;2017;18.00;19.58666693
23;11;2017;19.00;19.32666651
23;11;2017;20.00;19.19666735
23;11;2017;21.00;19.14000053
23;11;2017;22.00;18.94333312
23;11;2017;23.00;19.0433335
24;11;2017;0.00;18.913333
24;11;2017;1.00;18.8333327
24;11;2017;2.00;18.85999947
24;11;2017;3.00;18.72333374
24;11;2017;4.00;18.83666604
24;11;2017;5.00;18.72333374
24;11;2017;6.00;18.87666664
24;11;2017;7.00;19.77999992
24;11;2017;8.00;21.38999983
24;11;2017;9.00;22.56333364
24;11;2017;10.00;23.28666681
24;11;2017;11.00;23.65333316
24;11;2017;12.00;24.44333318
24;11;2017;13.00;24.69333324
24;11;2017;14.00;24.05000019
24;11;2017;15.00;23.66666648
24;11;2017;16.00;23.43666649
24;11;2017;17.00;22.92999999
24;11;2017;18.00;22.51333338
24;11;2017;19.00;22.03999996
24;11;2017;20.00;21.80666625
24;11;2017;21.00;21.75666656
24;11;2017;22.00;21.49000015
24;11;2017;23.00;21.08000031
25;11;2017;0.00;20.75666644
25;11;2017;1.00;20.42666664
25;11;2017;2.00;20.25333347
25;11;2017;3.00;20.52666677
25;11;2017;4.00;20.37333298
25;11;2017;5.00;20.2666666
25;11;2017;6.00;20.19000041
25;11;2017;7.00;21.18666662
25;11;2017;8.00;23.05666656
25;11;2017;9.00;25.17000001
25;11;2017;10.00;27.14333331
25;11;2017;11.00;28.87000001
25;11;2017;12.00;30.92666664
25;11;2017;13.00;32.94333305
25;11;2017;14.00;33.35999959
25;11;2017;15.00;30.49333324
25;11;2017;16.00;28.25333316
25;11;2017;17.00;29.72666677
25;11;2017;18.00;29.21333332
25;11;2017;19.00;26.74999994
25;11;2017;20.00;25.11666648
25;11;2017;21.00;24.23333327
25;11;2017;22.00;23.68666674
25;11;2017;23.00;22.72666664
26;11;2017;0.00;22.44000022
26;11;2017;1.00;21.88666687
26;11;2017;2.00;21.55000019
26;11;2017;3.00;21.10666695
26;11;2017;4.00;20.76333326
26;11;2017;5.00;20.41666686
26;11;2017;6.00;19.94666691
26;11;2017;7.00;21.27000001
26;11;2017;8.00;24.03999996
26;11;2017;9.00;25.82333304
26;11;2017;10.00;26.90333322
26;11;2017;11.00;29.62333336
26;11;2017;12.00;31.0799998
26;11;2017;13.00;31.56999982
26;11;2017;14.00;32.92999992
26;11;2017;15.00;33.22000008
26;11;2017;16.00;33.04999987
26;11;2017;17.00;31.73333295
26;11;2017;18.00;30.76333326
26;11;2017;19.00;27.96666648
26;11;2017;20.00;27.26000004
26;11;2017;21.00;25.77666651
26;11;2017;22.00;24.83999996
26;11;2017;23.00;23.16333332
27;11;2017;0.00;23.06000023
27;11;2017;1.00;22.40000025
27;11;2017;2.00;21.85666682
27;11;2017;3.00;21.58000018
27;11;2017;4.00;21.20333328
27;11;2017;5.00;20.99333344
27;11;2017;6.00;20.95666676
27;11;2017;7.00;22.42666658
27;11;2017;8.00;26.55666669
27;11;2017;9.00;28.30666656
27;11;2017;10.00;30.27999992
27;11;2017;11.00;31.94999968
27;11;2017;12.00;34.0799998
27;11;2017;13.00;35.40666644
27;11;2017;14.00;35.86999995
27;11;2017;15.00;37.47666639
27;11;2017;16.00;34.94666684
27;11;2017;17.00;32.39333318
27;11;2017;18.00;29.65666656
27;11;2017;19.00;24.78666636
27;11;2017;20.00;24.61666648
27;11;2017;21.00;24.8266667
27;11;2017;22.00;24.26333313
27;11;2017;23.00;24.21333357
28;11;2017;0.00;23.58999977
28;11;2017;1.00;23.25333316
28;11;2017;2.00;23.10000025
28;11;2017;3.00;22.78333321
28;11;2017;4.00;22.62000046
28;11;2017;5.00;22.58000031
28;11;2017;6.00;22.83333333
28;11;2017;7.00;23.58333327
28;11;2017;8.00;24.59999981
28;11;2017;9.00;26.33666643
28;11;2017;10.00;27.98666668
28;11;2017;11.00;29.79000009
28;11;2017;12.00;27.62000001
28;11;2017;13.00;24.70333347
28;11;2017;14.00;24.50666682
28;11;2017;15.00;25.2966671
28;11;2017;16.00;25.7366663
28;11;2017;17.00;24.00000013
28;11;2017;18.00;23.30333341
28;11;2017;19.00;22.20333322
28;11;2017;20.00;21.8699995
28;11;2017;21.00;21.88333289
28;11;2017;22.00;21.913333
28;11;2017;23.00;22
29;11;2017;0.00;21.84666672
29;11;2017;1.00;21.73000011
29;11;2017;2.00;21.69333388
29;11;2017;3.00;21.60000038
29;11;2017;4.00;21.55000019
29;11;2017;5.00;21.48999996
29;11;2017;6.00;21.43666643
29;11;2017;7.00;21.89666684
29;11;2017;8.00;22.67333336
29;11;2017;9.00;23.59333337
29;11;2017;10.00;25.03333333
29;11;2017;11.00;26.46333326
29;11;2017;12.00;27.59333331
29;11;2017;13.00;26.00333328
29;11;2017;14.00;25.27333349
29;11;2017;15.00;24.70000038
29;11;2017;16.00;25.02999986
29;11;2017;17.00;23.73000005
29;11;2017;18.00;22.60333335
29;11;2017;19.00;21.5066665
29;11;2017;20.00;21.43666643
29;11;2017;21.00;21.50333335
29;11;2017;22.00;21.47333323
29;11;2017;23.00;21.25999997
30;11;2017;0.00;20.85666644
30;11;2017;1.00;20.36666616
30;11;2017;2.00;20.3299998
30;11;2017;3.00;20.27999992
30;11;2017;4.00;20.35999947
30;11;2017;5.00;20.34666608
30;11;2017;6.00;20.05333354
30;11;2017;7.00;20.5100001
30;11;2017;8.00;21.37999973
30;11;2017;9.00;22.84333324
30;11;2017;10.00;24.00333303
30;11;2017;11.00;24.53793098
30;11;2017;12.00;25.33666668
30;11;2017;13.00;26.18999977
30;11;2017;14.00;26.41666648
30;11;2017;15.00;26.08666662
30;11;2017;16.00;25.21666686
30;11;2017;17.00;24.37000008
30;11;2017;18.00;23.85999997
30;11;2017;19.00;23.17333317
30;11;2017;20.00;22.48666643
30;11;2017;21.00;22.2299998
30;11;2017;22.00;21.91999969
30;11;2017;23.00;21.89333293
1;12;2017;0.00;21.64000034
1;12;2017;1.00;21.55333354
1;12;2017;2.00;21.20666701
1;12;2017;3.00;21.13333384
1;12;2017;4.00;21.10333373
1;12;2017;5.00;21.00333335
1;12;2017;6.00;20.91666635
1;12;2017;7.00;21.04666684
1;12;2017;8.00;21.12000046
1;12;2017;9.00;21.24666684
1;12;2017;10.00;21.38999958
1;12;2017;11.00;21.72666664
1;12;2017;12.00;23.23666655
1;12;2017;13.00;22.91333338
1;12;2017;14.00;22.61666711
1;12;2017;15.00;22.17333355
1;12;2017;16.00;21.5933335
1;12;2017;17.00;21.08000011
1;12;2017;18.00;20.84333299
1;12;2017;19.00;20.58333365
1;12;2017;20.00;20.41999969
1;12;2017;21.00;20.31666609
1;12;2017;22.00;20.25666656
1;12;2017;23.00;20.22333374
2;12;2017;0.00;20.20333405
2;12;2017;1.00;20.20000076
2;12;2017;2.00;20.17666734
2;12;2017;3.00;20.17333399
2;12;2017;4.00;20.12000046
2;12;2017;5.00;19.89999962
2;12;2017;6.00;20.11000036
2;12;2017;7.00;20.59333331
2;12;2017;8.00;21.42000014
2;12;2017;9.00;22.55666701
2;12;2017;10.00;23.31000017
2;12;2017;11.00;24.05333347
2;12;2017;12.00;24.28000005
2;12;2017;13.00;25.17666658
2;12;2017;14.00;25.90000038
2;12;2017;15.00;27.24666665
2;12;2017;16.00;27.51333332
2;12;2017;17.00;26.66333345
2;12;2017;18.00;25.53666693
2;12;2017;19.00;24.37000001
2;12;2017;20.00;23.6033329
2;12;2017;21.00;23.01666648
2;12;2017;22.00;22.71333345
2;12;2017;23.00;22.47666645
3;12;2017;0.00;22.46333319
3;12;2017;1.00;22.45333322
3;12;2017;2.00;21.96666641
3;12;2017;3.00;21.5933335
3;12;2017;4.00;21.08333346
3;12;2017;5.00;21.01333338
3;12;2017;6.00;21.24999994
3;12;2017;7.00;22.11333345
3;12;2017;8.00;23.62333342
3;12;2017;9.00;25.29333324
3;12;2017;10.00;25.89000028
3;12;2017;11.00;26.34666678
3;12;2017;12.00;27.57333323
3;12;2017;13.00;28.13000024
3;12;2017;14.00;28.50666663
3;12;2017;15.00;28.54666697
3;12;2017;16.00;28.55333322
3;12;2017;17.00;26.77999973
3;12;2017;18.00;25.76999982
3;12;2017;19.00;24.58000005
3;12;2017;20.00;22.43999952
3;12;2017;21.00;22.25999997
3;12;2017;22.00;22.30666663
3;12;2017;23.00;22.23000011
4;12;2017;0.00;22.11000036
4;12;2017;1.00;21.913333
4;12;2017;2.00;21.71666705
4;12;2017;3.00;21.6800005
4;12;2017;4.00;21.67333349
4;12;2017;5.00;21.39666627
4;12;2017;6.00;21.38666623
4;12;2017;7.00;21.69000003
4;12;2017;8.00;22.39666678
4;12;2017;9.00;23.57999999
4;12;2017;10.00;25.50000006
4;12;2017;11.00;27.00333335
4;12;2017;12.00;27.86333338
4;12;2017;13.00;28.47666651
4;12;2017;14.00;28.84333344
4;12;2017;15.00;29.65
4;12;2017;16.00;29.8266669
4;12;2017;17.00;28.98000005
4;12;2017;18.00;28.28666681
4;12;2017;19.00;26.85333341
4;12;2017;20.00;26.06666654
4;12;2017;21.00;25.53333346
4;12;2017;22.00;25.01666673
4;12;2017;23.00;24.68000024
5;12;2017;0.00;24.51666673
5;12;2017;1.00;24.35666625
5;12;2017;2.00;24.29000003
5;12;2017;3.00;24.16000061
5;12;2017;4.00;23.2700002
5;12;2017;5.00;23.20333392
5;12;2017;6.00;23.32999954
5;12;2017;7.00;24.33000005
5;12;2017;8.00;26.42333342
5;12;2017;9.00;26.38333352
5;12;2017;10.00;25.24333363
5;12;2017;11.00;25.25000032
5;12;2017;12.00;25.4266669
5;12;2017;13.00;25.18666636
5;12;2017;14.00;25.23666681
5;12;2017;15.00;24.91999976
5;12;2017;16.00;24.25666682
5;12;2017;17.00;23.33000018
5;12;2017;18.00;23.07666696
5;12;2017;19.00;22.84666672
5;12;2017;20.00;22.55333354
5;12;2017;21.00;22.30333277
5;12;2017;22.00;22.19666678
5;12;2017;23.00;21.61999982
6;12;2017;0.00;21.18333403
6;12;2017;1.00;21.06333357
6;12;2017;2.00;20.66000029
6;12;2017;3.00;20.27666645
6;12;2017;4.00;20.00666676
6;12;2017;5.00;19.68666655
6;12;2017;6.00;19.4399999
6;12;2017;7.00;21.0666666
6;12;2017;8.00;23.83225792
6;12;2017;9.00;24.60333322
6;12;2017;10.00;25.15333328
6;12;2017;11.00;25.33999977
6;12;2017;12.00;25.43000005
6;12;2017;13.00;25.36333338
6;12;2017;14.00;25.96999995
6;12;2017;15.00;25.81000017
6;12;2017;16.00;25.32333298
6;12;2017;17.00;24.09333344
6;12;2017;18.00;22.71333351
6;12;2017;19.00;22.39666646
6;12;2017;20.00;22.21999989
6;12;2017;21.00;21.9733333
6;12;2017;22.00;21.33000024
6;12;2017;23.00;20.88333333
7;12;2017;0.00;20.14666684
7;12;2017;1.00;19.93333321
7;12;2017;2.00;19.36333281
7;12;2017;3.00;19.31333268
7;12;2017;4.00;19.25333341
7;12;2017;5.00;19.07666677
7;12;2017;6.00;19.06333345
7;12;2017;7.00;20.03666674
7;12;2017;8.00;21.88666668
7;12;2017;9.00;23.49333344
7;12;2017;10.00;24.6233333
7;12;2017;11.00;26.17333342
7;12;2017;12.00;27.83000011
7;12;2017;13.00;28.55333316
7;12;2017;14.00;28.51999989
7;12;2017;15.00;27.66333345
7;12;2017;16.00;27.35000013
7;12;2017;17.00;25.98000005
7;12;2017;18.00;24.95
7;12;2017;19.00;24.1266667
7;12;2017;20.00;23.66666679
7;12;2017;21.00;23.3266667
7;12;2017;22.00;22.98666662
7;12;2017;23.00;22.6299998
8;12;2017;0.00;22.39666627
8;12;2017;1.00;22.17333355
8;12;2017;2.00;22.09333369
8;12;2017;3.00;22.16000029
8;12;2017;4.00;21.98333327
8;12;2017;5.00;21.91666635
8;12;2017;6.00;21.8766662
8;12;2017;7.00;22.38333333
8;12;2017;8.00;22.94666672
8;12;2017;9.00;23.92999992
8;12;2017;10.00;25.0233333
8;12;2017;11.00;26.19333337
8;12;2017;12.00;27.37333323
8;12;2017;13.00;27.8799998
8;12;2017;14.00;28.37333355
